West Africa,Chad,Cadre Harmonisé,"15,353,184",Mar 2018,"13,461,230",88%,Mar - May 2018,"10,444,446",78%,"2,392,802",18%,"606,897",5%,"17,084",0%,0 ,0%,"623,981",5%,"13,855,374",90%,Jun - Aug 2018,"9,923,301",72%,"2,941,367",21%,"956,668",7%,"34,038",0%,0 ,0%,"990,706",7%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2033
West Africa,Chad,Cadre Harmonisé,"14,009,000",Oct 2017,"13,855,374",99%,Oct - Dec 2017,"11,532,528",83%,"2,004,863",14%,"314,555",2%,"3,428",0%,0 ,0%,"317,983",2%,"13,855,374",99%,Jun - Aug 2018,"10,340,176",75%,"2,625,776",19%,"788,176",6%,"101,247",1%,0 ,0%,"889,423",6%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2031
West Africa,Chad,Cadre Harmonisé,"14,009,000",Mar 2017,"13,005,810",93%,Mar - May 2017,"10,738,689",83%,"1,886,801",15%,"367,218",3%,"13,102",0%,0 ,0%,"380,320",3%,"13,005,810",93%,Jun - Aug 2017,"9,507,126",73%,"2,601,276",20%,"861,293",7%,"36,115",0%,0 ,0%,"897,408",7%,,,,,,,,,,,,,,,,http://www.agrhymet.ne/,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2030
West Africa,Chad,Cadre Harmonisé,"14,988,418",Nov 2016,"13,386,619",89%,Oct - Dec 2016,"10,526,622",79%,"2,404,045",18%,"455,952",3%,0,0%,0 ,0%,"455,952",3%,"13,386,619",89%,Jun - Aug 2016,"9,525,829",71%,"2,810,336",21%,"1,036,895",8%,"13,558",0%,0 ,0%,"1,050,453",8%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipcinfo-detail-forms/ipcinfo-map-detail/en/c/886049/,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\ECA\Djibouti\Communication templates\2016\Acute Com_Temp
West Africa,Chad,Cadre Harmonisé,"14,988,418",Mar 2016,"12,903,715",86%,Mar - May 2016,"11,855,715",92%,Merged with Ph 1,,"1,048,000",8%,Merged with Ph 3,,0 ,0%,"1,048,000",8%,"12,903,715",86%,Jun - Aug 2016,"11,851,315",92%,Merged with Ph 1,,"1,052,400",,Merged with Ph 3,,0 ,0%,"1,052,400",8%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipcinfo-detail-forms/ipcinfo-map-detail/en/c/359442/,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\ECA\Djibouti\Communication templates\2015\Acute Com_Temp
West Africa,Chad,Cadre Harmonisé,"14,009,413",Nov 2015,"12,899,991",92%,Oct - Dec 2015,"10,073,058",78%,"2,365,813",18%,"446,967",3%,"14,153",0%,0 ,0%,"461,120",4%,"12,899,991",92%,Jun - Aug 2016,"9,046,387",70%,"2,912,963",23%,"892,964",7%,"47,677",0%,0 ,0%,"940,641",7%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates
West Africa,Chad,Cadre Harmonisé,"14,009,413",Mar 2015,"12,063,334",86%,Mar - May 2015,"9,598,696",80%,"2,061,167",17%,"368,487",3%,"34,983",0%,0 ,0%,"403,470",3%,"12,063,334",86%,Jun - Aug 2015,"8,636,104",72%,"2,767,702",23%,"578,523",5%,"81,006",1%,0 ,0%,"659,529",5%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates
West Africa,Chad,Cadre Harmonisé,"14,009,413",Nov 2014,"12,344,556",88%,Oct - Dec 2014,"9,531,571",77%,"2,262,846",18%,"534,067",4%,"16,072",0%,0 ,0%,"550,139",4%,"12,344,556",88%,Jan - Mar 2015,"9,419,503",76%,"2,271,211",18%,"626,266",5%,"27,575",0%,0 ,0%,"653,841",5%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates
West Africa,Chad,Cadre Harmonisé,"14,009,413",Mar 2014,"11,675,057",83%,Mar 2014 ,"9,041,463",77%,"2,184,721",19%,"442,779",4%,"6,095",0%,0 ,0%,"448,874",4%,"11,675,057",83%,Jun 2014 ,"7,753,254",66%,"3,110,233",27%,"791,316",7%,"20,254",0%,0 ,0%,"811,570",7%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates
West Africa,Cote D'ivoire,Cadre Harmonisé,"25,531,000",Mar 2019,"8,267,463",32%,Mar - May 2019,"7,493,621",91%,"739,144",9%,"34,698",0%,0,0%,0 ,0%,"34,698",0%,"19,752,781",77%,Jun - Aug 2019,"17,088,727",87%,"2,605,026",13%,"59,028",0%,0,0%,0 ,0%,"59,028",0%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2024
West Africa,Cote D'ivoire,Cadre Harmonisé,"24,774,286",Nov 2018,"19,752,781",80%,Oct - Dec 2018,"16,720,262",85%,"2,988,318",15%,"44,201",0%,0,0%,0 ,0%,"44,201",0%,"19,752,781",80%, Jun - Aug 2019,"16,398,243",83%,"3,303,966",17%,"50,572",0%,0,0%,0 ,0%,"50,572",0%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2024
West Africa,Cote D'ivoire,Cadre Harmonisé,"24,774,286",Mar 2018,"6,727,754",27%,Mar - May 2018,"6,299,952",94%,"427,802",6%,0,0%,0,0%,0 ,0%,0,0%,"6,727,754",27%,Jun - Aug 2018,"6,233,196",93%,"494,558",7%,0,0%,0,0%,0 ,0%,0,0%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2021
West Africa,Cote D'ivoire,Cadre Harmonisé,"23,108,000",Oct 2017,"862,344",4%,Oct - Dec 2017,"776,110",90%,"86,234",10%,0,0%,0,0,0 ,0%,0,0%,"862,344",4%, Jun - Aug 2018,"732,992",85%,"129,352",15%,0,0%,0,0%,0 ,0%,0,0%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2019
East and Central Africa,Djibouti,IPC,"927,000",Oct 2016,"283,517",31%,Nov 2016 – May 2017,"106,980",38%,"45,706",16%,"86,415",30%,"44,413",16%,0 ,0%,"130,828",46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1026996/?iso3=DJI,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\ECA\Djibouti\Communication templates\2014\Acute Com_Temp
East and Central Africa,Djibouti,IPC,"927,000",Oct 2015,"407,639",44%,Oct 2015 ,"180,176",,Merged with Ph 1,,"227,463",56%,Merged with Ph 3,,0 ,,"227,463",56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/459632/?iso3=DJI,
East and Central Africa,Djibouti,IPC,"818,159",May 2014,"245,447",30%,May 2014 ,No population estimates provided,,No population estimates provided,,No population estimates provided,,No population estimates provided0,,No population estimates provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/459578/?iso3=DJI,
East and Central Africa,DRC,IPC,"86,791,000",Jun 2019,"59,872,947",69%,Jul - Dec 2019,"17,264,472",29%,"27,030,799",45%,"11,660,505",19%,"3,917,171",7%,0 ,0%,"15,577,676",26%,"48,077,164",55%,Jan - May 2020,"13,529,407",28%,"20,986,039",44%,"9,925,921",21%,"3,635,796",8%,0 ,0%,"13,561,717",28%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\ECA\DRC\Communication templates\2019
East and Central Africa,DRC,IPC,"84,930,565",Jun 2018,"56,220,906",66%,Aug 2018 - Jun 2019,"15,756,643",28%,"27,361,886",49%,"9,767,461",17%,"3,373,595",6%,0 ,0%,"13,141,056",23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1151753/,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\ECA\DRC\Communication templates\2018
East and Central Africa,DRC,IPC,"78,368,000",Jun 2017,"71,719,669",92%,Jun - Dec 2017,"64,014,318",89%,Merged with Ph 1,,"6,201,183",9%,"1,504,168",2%,0 ,0%,"7,705,351",11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1029442/?iso3=COD,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\ECA\DRC\Communication templates\2017
East and Central Africa,DRC,IPC,"76,197,000",May 2016,"71,651,112",94%,Jun 2016 - Jan 2017,"65,755,268",92%,Merged with Ph 1,,"5,722,892",8%,"172,952",0%,0 ,0%,"5,895,844",8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/459659/?iso3=COD,
East and Central Africa,DRC,IPC,"74,086,142",Sep 2015,"47,524,722",64%,Sep 2015 - Mar 2016,"43,068,616",91%,Merged with Ph 1,,"3,402,742",7%,"1,053,364",2%,0 ,0%,"4,456,106",9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/459629/?iso3=COD,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\ECA\DRC\Communication templates
East and Central Africa,DRC,IPC,"72,033,761",Nov 2014,"51,845,990",72%,Dec 2014 - Jun 2015,No population estimates provided,,No population estimates provided,,No population estimates provided,,No population estimates provided,,No population estimates provided,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/459601/?iso3=COD,
Latin America and Caribbean,El Salvador,IPC,"6,402,812",Nov 2018,"39,000",1%,Nov 2018 - Jan 2019,"15,000",38%,"19,000",49%,"4,000",10%,900,2%,0 ,0%,"4,900",13%,"39,000",1%,Feb - Apr 2019,"15,000",38%,"18,000",46%,"5,000",13%,"1,000",3%,0 ,0%,"6,000",15%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1151859/?iso3=SLV,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\LAC\Regional\2018
Latin America and Caribbean,El Salvador,IPC,"6,402,812",Nov 2018,"1,350,963",21%,Dec 2018 - Mar 2019,"770,267",57%,"366,692",27%,"179,033",13%,"34,972",3%,0 ,0%,"214,005",16%,"1,383,406",22%,Apr - Jul 2019,"608,307",44%,"472,842",34%,"239,228",17%,"63,030",5%,0 ,0%,"302,258",22%,,,,,,,,,,,,,,,,,
Latin America and Caribbean,El Salvador,IPC,"6,402,812",Feb 2018,"42,000",1%,Feb - May 2018,"38,000",90%,"4,000",10%,0,0%,0,0%,0 ,0%,0,0%,"42,000",1%,Jun - Aug 2018,"38,000",90%,"4,000",10%,0,0%,0,0%,0 ,0%,0,0%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1111797/?iso3=SLV,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\LAC\Regional\2018
Latin America and Caribbean,El Salvador,IPC,"6,381,000",Nov 2017,"2,505,349",39%,Nov 2017 - Feb 2018,"2,280,370",91%,"224,979",9%,0,0%,0,0%,0 ,0%,0,0%,"2,505,349",39%,Mar - May 2018,"2,266,400",90%,"238,949",10%,0,0%,0,0%,0 ,0%,0,0%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1110625/,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\LAC\El Salvador\Communication templates\2017
Latin America and Caribbean,El Salvador,IPC,"6,520,675",Oct 2016,"2,281,150",35%,Oct 2016 ,"1,933,459",85%,"342,173",15%,0,0%,0,0%,0 ,0%,,0%,"2,281,150",35%,Nov 2016 - Mar 2017,"2,004,029",88%,"273,738",12%,0,0%,0,0%,0 ,0%,,0%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1027368/,
Southern Africa,eSwatini (former Swaziland),IPC,"1,415,000",Jul 2019,"943,835",67%,Jun - Sep 2019,"368,803",39%,"370,498",39%,"157,340",17%,"47,191",5%,0 ,0%,"204,531",22%,"943,835",67%,Oct 2019 - Mar 2020,"340,963",36%,"370,497",39%,"185,181",20%,"47,192",5%,0 ,0%,"232,373",25%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1152091/,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\SA\Eswatini\Communication templates\2019
Southern Africa,eSwatini (former Swaziland),IPC,"1,391,385",Nov 2018,"1,093,238",79%,Dec 2018 - Mar 2019,"401,791",37%,"301,402",28%,"168,108",15%,"78,531",7%,0 ,0%,"246,639",23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1151860/?iso3=SWZ,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\SA\Eswatini\Communication templates\2018
Southern Africa,eSwatini (former Swaziland),IPC,"1,391,385",Jul 2018,"1,093,238",79%,Jun - Sep 2018,"834,580",76%,"136,001",12%,"100,829",9%,"21,828",2%,0 ,0%,"122,657",11%,"1,093,238",79%,Oct 2018 - Feb 2019,"703,377",64%,"224,138",21%,"124,277",11%,"41,446",4%,0 ,0%,"165,723",15%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1151697/,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\SA\Eswatini\Communication templates\2018
Southern Africa,eSwatini (former Swaziland),IPC,"1,145,970",Jul 2017,"910,000",79%,Jul - Oct 2017,"646,450",70%,"126,170",14%,"118,250",13%,"19,130",2%,0 ,0%,"137,380",15%,"910,000",79%,Oct 2017 - Feb 2018,"556,800",61%,"176,200",19%,"155,870",17%,"21,130",2%,0 ,0%,"177,000",17%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1118482/?iso3=SWZ,
Southern Africa,eSwatini (former Swaziland),IPC,"1,119,375",Jun 2016,"901,527",81%,Apr - Jun 2016,"314,822",35%,"327,082",36%,"217,101",24%,"42,522",5%,0 ,0%,"259,623",29%,"901,527",81%,Jul - Sep 2016,"304,909",34%,"282,006",31%,"272,090",30%,"42,522",5%,0 ,0%,"314,612",35%,"901,527",81%,Oct 2016 - Feb 2017,"272,291",30%,"288,182",32%,"277,239.00",31%,"72,831",8%,0 ,0%,"350,070",39%,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/459652/?iso3=SWZ,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\SA\Swaziland\Communication templates\2016\Acute Com_Temp
East and Central Africa,Ethiopia,IPC,"112,079,000",Sep 2019,"28,727,077",26%, Jul - Sep 2019,"10,726,519",37%,"10,033,578",35%,"6,110,416",21%,"1,856,564",6%,0 ,0%,"7,966,980",28%,"28,727,077",26%, Oct 2019 - Jan 2020 ,"11,492,469",40%,"10,544,831",37%,"5,355,992",19%,"1,333,786",5%,0 ,0%,"6,689,778",23%,"29,224,406",26%,Feb - Jun 2020,"10,454,769 ",36%,"10,295,846 ",35%,"6,497,082 ",22%,"1,976,708",7%,0 ,0%,"8,473,790",29%,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1152225/,
West Africa,Gambia,Cadre Harmonisé,"2,241,000",Mar 2019,"2,240,890",100%,Mar - May 2019,"1,786,507",80%,"408,599",18%,"45,785",2%,0,0%,0 ,0%,"45,785",2%,"2,240,890",100%,Jun - Aug 2019,"1,633,093",73%,"518,720",23%,"89,076",4%,0,0%,0 ,0%,"89,076",4%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2026
West Africa,Gambia,Cadre Harmonisé,"2,163,765",Nov 2018,"1,790,903",83%,Oct - Dec 2018,"1,315,621",73%,"373,196",21%,"98,888",6%,"3,198",0%,0 ,0%,"102,086",6%,"1,790,903",83%, Jun - Aug 2019,"1,033,889",58%,"567,341",32%,"171,987",10%,"17,686",1%,0 ,0%,"189,673",11%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2027
West Africa,Gambia,Cadre Harmonisé,"2,163,765",Mar 2018,"1,742,626",81%,Mar - May 2018,"1,429,937",82%,"267,740",15%,"44,949",3%,0,0%,0 ,0%,"44,949",3%,"1,742,626",81%,Jun - Aug 2018,"1,330,790",76%,"348,908",20%,"62,929",4%,0,0%,0 ,0%,"62,929",4%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2022
West Africa,Gambia,Cadre Harmonisé,"1,978,000",Oct 2017,"1,445,152",73%,Oct - Dec 2017,"1,179,412",82%,"244,837",17%,"20,903",1%,0,0%,0 ,0%,"20,903",1%,"1,445,152",73%, Jun - Aug 2018,"1,091,345",76%,"317,406",22%,"36,401",3%,0,0%,0 ,0%,"36,401",3%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2020
West Africa,Gambia,Cadre Harmonisé,"1,978,000",Mar 2017,"1,687,132",85%,Mar - May 2017,"1,272,977",75%,"336,327",20%,"77,828",5%,0,0%,0 ,0%,"77,828",5%,"1,687,132",85%,Jun - Aug 2017,"1,185,125",70%,"390,362",23%,"111,645",7%,0,0%,0 ,0%,"111,645",7%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2017
West Africa,Gambia,Cadre Harmonisé,"2,054,986",Nov 2016,"1,623,417",79%,Oct - Dec 2016,"1,390,325",86%,"197,352",12%,"35,741",2%,0,0%,0 ,0%,"35,741",2%,"1,623,417",79%, Jun - Aug 2017,"1,257,578",77%,"315,559",19%,"50,280",3%,0,0%,0 ,0%,"50,280",3%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2019
West Africa,Ghana,Cadre Harmonisé,"30,294,000",Mar 2019,"30,280,811",100%,Mar - May 2019,"28,422,127",94%,"1,815,318",6%,"43,366",0%,0,0%,0 ,0%,"43,366",0%,"30,280,811",100%,Jun - Aug 2019,"27,264,571",90%,"2,964,383",10%,"51,857",0%,0,0%,0 ,0%,"51,857",0%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2025
West Africa,Ghana,Cadre Harmonisé,"30,280,811",Nov 2018,"30,280,811",100%,Oct - Dec 2018,"26,891,249",89%,"3,368,334",11%,"21,228",0%,0,0%,0 ,0%,"21,228",0%,"30,280,811",100%, Jun- Aug 2019,"27,399,995",90%,"2,828,959",9%,"51,857",0%,0,0%,0 ,0%,"51,857",0%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2022
West Africa,Ghana,Cadre Harmonisé,"29,614,337",Mar 2018,"29,614,337",100%,Mar - May 2018,"26,349,639",89%,"3,165,588",11%,"99,110",0%,0,0%,0 ,0%,"99,110",0%,"29,614,337",100%,Jun - Aug 2018,"25,663,881",87%,"3,775,679",13%,"174,778",1%,0,0%,0 ,0%,"174,778",1%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2023
West Africa,Ghana,Cadre Harmonisé,"28,956,245",Oct 2017,"28,956,245",100%,Oct - Dec 2017,"26,843,605",93%,"2,015,715",7%,"96,925",0%,0,0%,0 ,0%,"96,925",0%,"28,956,245",100%, Jun- Aug 2018,"26,240,033",91%,"2,450,407",8%,"265,805",1%,0,0%,0 ,0%,"265,805",1%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2021
West Africa,Ghana,Cadre Harmonisé,"28,545,423",Mar 2017,"28,545,423",100%,Mar - May 2017,"26,546,594",93%,"1,839,306",6%,"159,523",1%,0,0%,0 ,0%,"159,523",1%,"28,545,423",100%,Jun - Aug 2017,"26,400,128",92%,"1,994,083",7%,"136,018",0%,0,0%,0 ,0%,"136,018",0%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2018
West Africa,Ghana,Cadre Harmonisé,"28,308,301",Nov 2016,"28,308,301",100%,Oct - Dec 2016,"25,920,340",92%,"2,096,990",7%,"290,971",1%,0,0%,0 ,0%,"290,971",1%,"28,308,301",100%,Jun - Aug 2017,"25,528,354",90%,"2,492,371",9%,"287,576",1%,0,0%,0 ,0%,"287,576",1%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2020
Latin America and Caribbean,Guatemala,IPC,"17,578,000",Mar 2019,"16,626,832",95%,Nov 2018 - Feb 2019,"9,356,128",56%,"4,669,304",28%,"2,115,442",13%,"485,959",3%,0 ,0%,"2,601,401",16%,"16,626,832",95%,Mar - Jun 2019,"8,749,244",53%,"4,816,717",29%,"2,492,475",15%,"568,396",3%,0 ,0%,"3,060,871",18%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1152072/,
Latin America and Caribbean,Guatemala,IPC,"17,157,506",Nov 2018,"239,000",1%,Nov 2018 - Jan 2019,"100,000",42%,"67,000",28%,"67,000",28%,"5,000",2%,0 ,0%,"72,000",30%,"239,000",1%,Feb - Apr 2019,"107,000",45%,"85,000",36%,"46,000",19%,"1,000",0%,0 ,0%,"47,000",20%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1151859/?iso3=SLV,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\LAC\Regional\2018
Latin America and Caribbean,Guatemala,IPC,"17,157,506",Feb 2018,"190,000",1%,Feb - May 2018,"82,000",43%,"84,000",44%,"24,000",13%,0,0%,0 ,0%,"24,000",13%,"190,000",1%,Jun - Aug 2018,"82,000",43%,"69,000",36%,"39,000",21%,0,0%,0 ,0%,"39,000",21%,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1111797/?iso3=SLV,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\LAC\Regional\2018
Latin America and Caribbean,Guatemala,IPC,"16,736,000",Jul 2017,"4,670,000",28%,Jul 2017 ,"2,900,000",62%,"1,300,000",28%,"470,000",10%,0,0%,0 ,0%,"470,000",10%,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1141390/?iso3=GTM,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\LAC\Guatemala\Communication templates\2017
West Africa,Guinea,Cadre Harmonisé,"13,398,000",Mar 2019,"10,070,393",75%,Mar - May 2019,"8,921,544",89%,"1,002,878",10%,"145,970",1%,0,0%,0 ,0%,"145,970",1%,"10,070,393",75%,Jun - Aug 2019,"8,357,608",83%,"1,426,232",14%,"286,553",3%,0,0%,0 ,0%,"286,553",3%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2028
West Africa,Guinea,Cadre Harmonisé,"10,008,594",Nov 2018,"9,999,930",100%,Oct - Dec 2018,"8,970,031",90%,"938,943",9%,"90,957",1%,0,0%,0 ,0%,"90,957",1%,"9,999,930",100%, Jun - Aug 2019,"8,435,398",84%,"1,386,457",14%,"178,075",2%,0,0%,0 ,0%,"178,075",2%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2025
West Africa,Guinea,Cadre Harmonisé,"10,008,594",Mar 2018,"10,008,594",100%,Mar - May 2018,"9,298,472",93%,"705,034",7%,"5,089",0%,0,0%,0 ,0%,"5,089",0%,"10,008,594",100%,Jun - Aug 2018,"9,021,306",90%,"966,517",10%,"20,771",0%,0,0%,0 ,0%,"20,771",0%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2024
West Africa,Guinea,Cadre Harmonisé,"12,092,000",Oct 2017,"9,729,042",80%,Oct - Dec 2017,"9,013,080",93%,"682,578",7%,"33,384",0%,0,0%,0 ,0%,"33,384",0%,"9,729,042",80%, Jun- Aug 2018,"8,786,430",90%,"894,691",9%,"47,922",0%,0,0%,0 ,0%,"47,922",0%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2022
West Africa,Guinea,Cadre Harmonisé,"12,092,000",Mar 2017,"9,365,524",77%,Mar - May 2017,"7,839,501",84%,"1,415,012",15%,"109,989",1%,0,0%,0 ,0%,"109,989",1%,"9,365,524",77%,Jun - Aug 2017,"7,062,988",75%,"2,016,951",22%,"285,585",3%,0,0%,0 ,0%,"285,585",3%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2018
West Africa,Guinea,Cadre Harmonisé,"12,947,122",Nov 2016,"9,259,844",72%,Oct - Dec 2016,"7,988,444",86%,"1,220,332",13%,"51,068",1%,0,0%,0 ,0%,"51,068",1%,"9,259,844",72%, Jun - Aug 2017,"7,466,350",81%,"1,667,847",18%,"125,648",1%,0,0%,0 ,0%,"125,648",1%,,,,,,,,,,,,,,,,,S:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2021
West Africa,Guinea-bissau,Cadre Harmonisé,"1,954,000",Mar 2019,"1,225,986",63%,Mar - May 2019,"1,106,551",90%,"117,656",10%,"1,779",0%,0,0%,0 ,0%,"1,779",0%,"1,225,986",63%,Jun - Aug 2019,"1,073,576",88%,"149,920",12%,"2,490",0%,0,0%,0 ,0%,"2,490",0%,,,,,,,,,,,,,,,,,T:\IPC_MultiAgency\IPC_Region-Country-Support\Countries_Regions\WA\West Africa\Communication templates\2020
